date,latitude,longitude,rainfall,rain_3d,rain_7d,rain_14d,rain_30d,rain_7d_max,elevation,slope,label,terrain_source
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-08-20,27.0,88.0,3.24,9.349999999999985,31.110000000000014,186.41000000000003,547.0300000000001,14.52,2585.714285714286,15.0,1,synthetic_fallback
2025-07-27,27.0,88.0,4.71,52.85,104.93,214.23,408.42,39.02,2585.714285714286,15.0,1,synthetic_fallback
2025-07-27,27.0,88.0,4.71,52.85,104.93,214.23,408.42,39.02,2585.714285714286,15.0,1,synthetic_fallback
2025-07-27,27.0,88.0,4.71,52.85,104.93,214.23,408.42,39.02,2585.714285714286,15.0,1,synthetic_fallback
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-07-15,27.0,88.0,29.23,44.589999999999996,96.19999999999999,176.76,382.86,30.57,2585.714285714286,15.0,1,synthetic_fallback
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-08-20,27.0,88.0,3.24,9.349999999999985,31.110000000000014,186.41000000000003,547.0300000000001,14.52,2585.714285714286,15.0,1,synthetic_fallback
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-08-20,27.0,88.0,3.24,9.349999999999985,31.110000000000014,186.41000000000003,547.0300000000001,14.52,2585.714285714286,15.0,1,synthetic_fallback
2025-08-19,27.0,88.0,1.84,7.539999999999985,53.38000000000001,194.85,547.2,25.51,2585.714285714286,15.0,1,synthetic_fallback
2025-05-31,24.75,93.5,36.41,105.94999999999999,114.63999999999999,127.37,179.18,36.54,1782.142857142857,32.1875,1,synthetic_fallback
2025-06-05,24.75,93.5,3.8,32.230000000000004,175.14000000000001,220.37,277.51,52.95,1782.142857142857,32.1875,1,synthetic_fallback
2025-05-30,25.5,91.75,140.51,148.46,196.49,384.67999999999995,528.76,140.51,2050.0,26.71875,1,synthetic_fallback
2025-05-30,25.5,91.75,140.51,148.46,196.49,384.67999999999995,528.76,140.51,2050.0,26.71875,1,synthetic_fallback
2025-05-30,25.5,91.75,140.51,148.46,196.49,384.67999999999995,528.76,140.51,2050.0,26.71875,1,synthetic_fallback
2025-05-31,25.25,91.75,154.3,308.18,365.63,580.03,761.97,154.3,1960.7142857142858,26.71875,1,synthetic_fallback
2025-05-31,25.25,91.75,154.3,308.18,365.63,580.03,761.97,154.3,1960.7142857142858,26.71875,1,synthetic_fallback
2025-05-31,25.25,91.75,154.3,308.18,365.63,580.03,761.97,154.3,1960.7142857142858,26.71875,1,synthetic_fallback
2025-05-30,25.5,91.5,161.46,176.28,233.45000000000002,461.97,626.26,161.46,2050.0,25.9375,1,synthetic_fallback
2025-05-30,25.75,91.5,91.79,96.83000000000001,131.4,277.93,382.36,91.79,2139.285714285714,25.9375,1,synthetic_fallback
2025-05-30,25.75,91.75,95.79,100.86000000000001,134.73000000000002,280.97,378.32000000000005,95.79,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-30,25.75,91.75,95.79,100.86000000000001,134.73000000000002,280.97,378.32000000000005,95.79,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-30,25.75,92.0,103.33,111.45,142.69,259.99,363.65999999999997,103.33,2139.285714285714,27.5,1,synthetic_fallback
2025-05-30,25.75,92.0,103.33,111.45,142.69,259.99,363.65999999999997,103.33,2139.285714285714,27.5,1,synthetic_fallback
2025-05-31,25.5,91.75,134.42,282.88,328.75,517.55,659.5899999999999,140.51,2050.0,26.71875,1,synthetic_fallback
2025-05-30,25.25,92.0,122.22,128.43,175.32999999999998,329.24,479.38,122.22,1960.7142857142858,27.5,1,synthetic_fallback
2025-05-30,25.75,92.0,103.33,111.45,142.69,259.99,363.65999999999997,103.33,2139.285714285714,27.5,1,synthetic_fallback
2025-07-02,25.5,91.5,50.79,80.69999999999999,89.59,196.76,358.67,50.79,2050.0,25.9375,1,synthetic_fallback
2025-05-30,25.25,91.25,261.19,285.42999999999995,374.49000000000007,769.0699999999999,1151.62,261.19,1960.7142857142858,25.15625,1,synthetic_fallback
2025-05-30,25.25,91.25,261.19,285.42999999999995,374.49000000000007,769.0699999999999,1151.62,261.19,1960.7142857142858,25.15625,1,synthetic_fallback
2025-05-30,25.75,92.0,103.33,111.45,142.69,259.99,363.65999999999997,103.33,2139.285714285714,27.5,1,synthetic_fallback
2025-05-30,25.75,92.0,103.33,111.45,142.69,259.99,363.65999999999997,103.33,2139.285714285714,27.5,1,synthetic_fallback
2025-05-29,25.75,91.75,3.45,15.870000000000001,42.120000000000005,185.62,285.21000000000004,13.4,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-30,25.75,91.75,95.79,100.86000000000001,134.73000000000002,280.97,378.32000000000005,95.79,2139.285714285714,26.71875,1,synthetic_fallback
2025-06-25,25.75,91.75,3.46,24.85999999999999,43.67,81.88,393.39,14.14,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-30,25.75,91.75,95.79,100.86000000000001,134.73000000000002,280.97,378.32000000000005,95.79,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-30,25.75,91.75,95.79,100.86000000000001,134.73000000000002,280.97,378.32000000000005,95.79,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-28,25.75,91.75,1.62,17.72,45.65,189.27,297.18,13.4,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-28,25.75,91.75,1.62,17.72,45.65,189.27,297.18,13.4,2139.285714285714,26.71875,1,synthetic_fallback
2025-06-25,25.75,91.75,3.46,24.85999999999999,43.67,81.88,393.39,14.14,2139.285714285714,26.71875,1,synthetic_fallback
2025-06-11,25.75,91.75,0.0,3.199999999999986,37.290000000000006,299.09000000000003,507.48,22.91,2139.285714285714,26.71875,1,synthetic_fallback
2025-06-11,25.75,91.75,0.0,3.199999999999986,37.290000000000006,299.09000000000003,507.48,22.91,2139.285714285714,26.71875,1,synthetic_fallback
2025-06-11,25.75,91.75,0.0,3.199999999999986,37.290000000000006,299.09000000000003,507.48,22.91,2139.285714285714,26.71875,1,synthetic_fallback
2025-05-31,25.75,91.5,111.09,205.91,227.66000000000003,379.76,493.45000000000005,111.09,2139.285714285714,25.9375,1,synthetic_fallback
2025-05-31,25.75,91.5,111.09,205.91,227.66000000000003,379.76,493.45000000000005,111.09,2139.285714285714,25.9375,1,synthetic_fallback
2025-08-19,25.5,92.0,0.58,11.830000000000002,44.09,67.27000000000001,247.67,13.73,2050.0,27.5,1,synthetic_fallback
2025-05-29,23.75,92.75,26.33,40.23,110.89,201.11999999999998,312.17,40.08,1425.0,29.84375,1,synthetic_fallback
2025-05-13,23.75,92.75,11.26,38.29,55.69,108.32,172.49,26.64,1425.0,29.84375,1,synthetic_fallback
2025-05-31,23.75,92.75,75.85,160.73,231.21999999999997,325.81,446.57,75.85,1425.0,29.84375,1,synthetic_fallback
2025-06-01,23.75,92.75,85.45,219.84999999999997,300.15999999999997,376.46,522.03,85.45,1425.0,29.84375,1,synthetic_fallback
2025-05-24,23.75,92.75,3.03,21.660000000000007,94.59,145.32,234.01,35.93,1425.0,29.84375,1,synthetic_fallback
2025-06-01,23.75,92.75,85.45,219.84999999999997,300.15999999999997,376.46,522.03,85.45,1425.0,29.84375,1,synthetic_fallback
2025-06-01,23.5,92.75,86.77,224.88,307.81,385.78,509.63,86.77,1335.7142857142858,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-30,23.0,92.75,53.94,91.13,194.13,328.86,380.92,67.3,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-30,22.5,93.0,54.58,94.91,199.61,342.93,401.22999999999996,68.64,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-06-01,22.5,93.0,37.05,260.47,403.1,516.4,598.21,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.5,93.0,168.84,255.82,368.45,488.59999999999997,564.55,168.84,978.5714285714286,30.625,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-05-31,22.75,92.75,157.32,247.36,360.53,486.15,562.23,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-06-01,22.75,92.75,38.19,251.44,396.16999999999996,514.23,597.18,157.32,1067.857142857143,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-02,23.0,92.75,72.36,284.32,406.96,580.61,644.0,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-06-01,23.0,92.75,40.55,265.9,401.9,508.25,587.42,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-05-31,23.0,93.0,158.76,247.01999999999998,358.2,478.61,552.48,158.76,1157.142857142857,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-29,23.25,93.0,28.31,57.59,152.99,244.29,309.73,57.23,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.0,92.75,171.41,255.63,365.35,478.09999999999997,551.5,171.41,1157.142857142857,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-08,23.25,92.75,9.79,17.98,134.86,462.56,625.48,74.11,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-29,23.25,92.75,25.78,51.1,134.13,223.83,288.51,45.5,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-30,23.25,92.75,58.45,87.32000000000001,173.41,281.11,346.96000000000004,58.45,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,93.0,64.65,254.24,369.05999999999995,463.25,556.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-06-01,23.75,93.0,64.93,180.24,253.5,320.24,431.1,65.55,1425.0,30.625,1,synthetic_fallback
2025-05-31,23.25,93.0,132.07,217.9,317.84,419.33000000000004,499.32,132.07,1246.4285714285716,30.625,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-05-31,23.25,92.75,99.31,183.54000000000002,270.15999999999997,369.4,446.27,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
2025-06-01,23.25,92.75,73.34,231.10000000000002,327.7,417.89,512.31,99.31,1246.4285714285716,29.84375,1,synthetic_fallback
